group_name,mean_count,prop_infeasible
XM 3 YM 5 serM 5 ,10.0,1.0
XM 3 YM 5 serM 10 ,10.0,1.0
XM 3 YM 5 serM 15 ,10.0,1.0
XM 3 YM 5 serM 20 ,10.0,1.0
XM 3 YM 5 serM 25 ,10.0,1.0
XM 6 YM 5 serM 5 ,10.0,1.0
XM 6 YM 5 serM 10 ,10.0,1.0
XM 6 YM 5 serM 15 ,10.0,1.0
XM 6 YM 5 serM 20 ,10.0,1.0
XM 6 YM 5 serM 25 ,10.0,1.0
XM 9 YM 5 serM 5 ,10.0,1.0
XM 9 YM 5 serM 10 ,10.0,1.0
XM 9 YM 5 serM 15 ,10.0,1.0
XM 9 YM 5 serM 20 ,10.0,1.0
XM 9 YM 5 serM 25 ,10.0,1.0
XM 12 YM 5 serM 5 ,10.0,1.0
XM 12 YM 5 serM 10 ,10.0,1.0
XM 12 YM 5 serM 15 ,10.0,1.0
XM 12 YM 5 serM 20 ,10.0,1.0
XM 12 YM 5 serM 25 ,10.0,1.0
XM 15 YM 5 serM 5 ,10.0,1.0
XM 15 YM 5 serM 10 ,10.0,1.0
XM 15 YM 5 serM 15 ,10.0,1.0
XM 15 YM 5 serM 20 ,10.0,1.0
XM 15 YM 5 serM 25 ,10.0,1.0
XM 3 YM 10 serM 5 ,10.0,1.0
XM 3 YM 10 serM 10 ,10.0,1.0
XM 3 YM 10 serM 15 ,10.0,1.0
XM 3 YM 10 serM 20 ,10.0,1.0
XM 3 YM 10 serM 25 ,10.0,1.0
XM 6 YM 10 serM 5 ,0.20666666666666664,0.0
XM 6 YM 10 serM 10 ,1.12,0.13333333333333333
XM 6 YM 10 serM 15 ,1.3666666666666667,0.2
XM 6 YM 10 serM 20 ,1.9333333333333336,0.2
XM 6 YM 10 serM 25 ,2.06,0.26666666666666666
XM 9 YM 10 serM 5 ,0.23333333333333334,0.0
XM 9 YM 10 serM 10 ,1.0933333333333333,0.13333333333333333
XM 9 YM 10 serM 15 ,1.5666666666666667,0.2
XM 9 YM 10 serM 20 ,1.5999999999999999,0.2
XM 9 YM 10 serM 25 ,1.9333333333333331,0.26666666666666666
XM 12 YM 10 serM 5 ,0.28,0.06666666666666667
XM 12 YM 10 serM 10 ,1.22,0.13333333333333333
XM 12 YM 10 serM 15 ,1.4,0.13333333333333333
XM 12 YM 10 serM 20 ,1.6933333333333331,0.2
XM 12 YM 10 serM 25 ,2.013333333333333,0.26666666666666666
XM 15 YM 10 serM 5 ,0.23999999999999996,0.0
XM 15 YM 10 serM 10 ,1.26,0.13333333333333333
XM 15 YM 10 serM 15 ,1.2733333333333334,0.13333333333333333
XM 15 YM 10 serM 20 ,1.9133333333333333,0.2
XM 15 YM 10 serM 25 ,1.8666666666666665,0.13333333333333333
XM 3 YM 15 serM 5 ,10.0,1.0
XM 3 YM 15 serM 10 ,10.0,1.0
XM 3 YM 15 serM 15 ,10.0,1.0
XM 3 YM 15 serM 20 ,10.0,1.0
XM 3 YM 15 serM 25 ,10.0,1.0
XM 6 YM 15 serM 5 ,0.17333333333333334,0.0
XM 6 YM 15 serM 10 ,1.2133333333333336,0.13333333333333333
XM 6 YM 15 serM 15 ,1.4733333333333332,0.2
XM 6 YM 15 serM 20 ,1.6533333333333333,0.13333333333333333
XM 6 YM 15 serM 25 ,1.606666666666667,0.2
XM 9 YM 15 serM 5 ,0.18666666666666665,0.0
XM 9 YM 15 serM 10 ,1.02,0.13333333333333333
XM 9 YM 15 serM 15 ,1.3466666666666667,0.2
XM 9 YM 15 serM 20 ,1.5266666666666666,0.2
XM 9 YM 15 serM 25 ,1.6333333333333335,0.2
XM 12 YM 15 serM 5 ,0.29333333333333333,0.06666666666666667
XM 12 YM 15 serM 10 ,1.0933333333333333,0.13333333333333333
XM 12 YM 15 serM 15 ,1.64,0.2
XM 12 YM 15 serM 20 ,1.52,0.13333333333333333
XM 12 YM 15 serM 25 ,1.9,0.2
XM 15 YM 15 serM 5 ,0.26666666666666666,0.06666666666666667
XM 15 YM 15 serM 10 ,1.1533333333333333,0.13333333333333333
XM 15 YM 15 serM 15 ,1.2666666666666666,0.13333333333333333
XM 15 YM 15 serM 20 ,1.4133333333333333,0.2
XM 15 YM 15 serM 25 ,1.7666666666666666,0.2
XM 3 YM 20 serM 5 ,10.0,1.0
XM 3 YM 20 serM 10 ,10.0,1.0
XM 3 YM 20 serM 15 ,10.0,1.0
XM 3 YM 20 serM 20 ,10.0,1.0
XM 3 YM 20 serM 25 ,10.0,1.0
XM 6 YM 20 serM 5 ,0.31333333333333335,0.06666666666666667
XM 6 YM 20 serM 10 ,1.2199999999999998,0.13333333333333333
XM 6 YM 20 serM 15 ,1.3400000000000003,0.2
XM 6 YM 20 serM 20 ,1.6866666666666665,0.2
XM 6 YM 20 serM 25 ,1.7733333333333332,0.26666666666666666
XM 9 YM 20 serM 5 ,0.16,0.0
XM 9 YM 20 serM 10 ,1.0733333333333335,0.13333333333333333
XM 9 YM 20 serM 15 ,1.22,0.13333333333333333
XM 9 YM 20 serM 20 ,1.6666666666666667,0.2
XM 9 YM 20 serM 25 ,1.6466666666666667,0.2
XM 12 YM 20 serM 5 ,0.26,0.0
XM 12 YM 20 serM 10 ,1.1666666666666667,0.13333333333333333
XM 12 YM 20 serM 15 ,1.4066666666666667,0.13333333333333333
XM 12 YM 20 serM 20 ,1.7266666666666666,0.2
XM 12 YM 20 serM 25 ,1.7399999999999995,0.2
XM 15 YM 20 serM 5 ,0.3333333333333333,0.0
XM 15 YM 20 serM 10 ,1.1933333333333331,0.13333333333333333
XM 15 YM 20 serM 15 ,1.366666666666667,0.2
XM 15 YM 20 serM 20 ,1.5733333333333335,0.2
XM 15 YM 20 serM 25 ,1.8399999999999996,0.26666666666666666
XM 3 YM 25 serM 5 ,10.0,1.0
XM 3 YM 25 serM 10 ,10.0,1.0
XM 3 YM 25 serM 15 ,10.0,1.0
XM 3 YM 25 serM 20 ,10.0,1.0
XM 3 YM 25 serM 25 ,10.0,1.0
XM 6 YM 25 serM 5 ,0.29333333333333333,0.0
XM 6 YM 25 serM 10 ,1.12,0.13333333333333333
XM 6 YM 25 serM 15 ,1.3599999999999999,0.2
XM 6 YM 25 serM 20 ,1.6866666666666668,0.2
XM 6 YM 25 serM 25 ,1.4266666666666665,0.2
XM 9 YM 25 serM 5 ,0.21333333333333335,0.0
XM 9 YM 25 serM 10 ,1.1933333333333331,0.13333333333333333
XM 9 YM 25 serM 15 ,1.6266666666666671,0.2
XM 9 YM 25 serM 20 ,1.4933333333333332,0.2
XM 9 YM 25 serM 25 ,1.3399999999999999,0.2
XM 12 YM 25 serM 5 ,0.3733333333333333,0.06666666666666667
XM 12 YM 25 serM 10 ,1.1733333333333331,0.13333333333333333
XM 12 YM 25 serM 15 ,1.586666666666667,0.2
XM 12 YM 25 serM 20 ,1.7866666666666666,0.2
XM 12 YM 25 serM 25 ,1.84,0.2
XM 15 YM 25 serM 5 ,0.26666666666666666,0.0
XM 15 YM 25 serM 10 ,1.0866666666666667,0.13333333333333333
XM 15 YM 25 serM 15 ,1.486666666666667,0.2
XM 15 YM 25 serM 20 ,1.5933333333333335,0.2
XM 15 YM 25 serM 25 ,1.573333333333333,0.2
dM 5 aM 1 XM 3 YM 5 ,10.0,1.0
dM 5 aM 1 XM 6 YM 5 ,10.0,1.0
dM 5 aM 1 XM 9 YM 5 ,10.0,1.0
dM 5 aM 1 XM 12 YM 5 ,10.0,1.0
dM 5 aM 1 XM 15 YM 5 ,10.0,1.0
dM 5 aM 1 XM 3 YM 10 ,10.0,1.0
dM 5 aM 1 XM 6 YM 10 ,1.3,0.0
dM 5 aM 1 XM 9 YM 10 ,1.22,0.0
dM 5 aM 1 XM 12 YM 10 ,1.3599999999999999,0.2
dM 5 aM 1 XM 15 YM 10 ,1.3399999999999999,0.0
dM 5 aM 1 XM 3 YM 15 ,10.0,1.0
dM 5 aM 1 XM 6 YM 15 ,1.3199999999999998,0.2
dM 5 aM 1 XM 9 YM 15 ,1.4,0.0
dM 5 aM 1 XM 12 YM 15 ,1.42,0.0
dM 5 aM 1 XM 15 YM 15 ,1.2399999999999998,0.0
dM 5 aM 1 XM 3 YM 20 ,10.0,1.0
dM 5 aM 1 XM 6 YM 20 ,1.22,0.0
dM 5 aM 1 XM 9 YM 20 ,1.14,0.0
dM 5 aM 1 XM 12 YM 20 ,1.34,0.0
dM 5 aM 1 XM 15 YM 20 ,1.28,0.0
dM 5 aM 1 XM 3 YM 25 ,10.0,1.0
dM 5 aM 1 XM 6 YM 25 ,1.42,0.0
dM 5 aM 1 XM 9 YM 25 ,1.24,0.0
dM 5 aM 1 XM 12 YM 25 ,1.46,0.0
dM 5 aM 1 XM 15 YM 25 ,1.3199999999999998,0.0
dM 10 aM 1 XM 3 YM 5 ,10.0,1.0
dM 10 aM 1 XM 6 YM 5 ,10.0,1.0
dM 10 aM 1 XM 9 YM 5 ,10.0,1.0
dM 10 aM 1 XM 12 YM 5 ,10.0,1.0
dM 10 aM 1 XM 15 YM 5 ,10.0,1.0
dM 10 aM 1 XM 3 YM 10 ,10.0,1.0
dM 10 aM 1 XM 6 YM 10 ,0.2,0.0
dM 10 aM 1 XM 9 YM 10 ,0.31999999999999995,0.0
dM 10 aM 1 XM 12 YM 10 ,0.32,0.0
dM 10 aM 1 XM 15 YM 10 ,0.26,0.0
dM 10 aM 1 XM 3 YM 15 ,10.0,1.0
dM 10 aM 1 XM 6 YM 15 ,0.27999999999999997,0.0
dM 10 aM 1 XM 9 YM 15 ,0.34,0.0
dM 10 aM 1 XM 12 YM 15 ,0.22000000000000003,0.0
dM 10 aM 1 XM 15 YM 15 ,0.24000000000000005,0.0
dM 10 aM 1 XM 3 YM 20 ,10.0,1.0
dM 10 aM 1 XM 6 YM 20 ,0.24,0.0
dM 10 aM 1 XM 9 YM 20 ,0.26,0.0
dM 10 aM 1 XM 12 YM 20 ,0.22000000000000003,0.0
dM 10 aM 1 XM 15 YM 20 ,0.24,0.0
dM 10 aM 1 XM 3 YM 25 ,10.0,1.0
dM 10 aM 1 XM 6 YM 25 ,0.22000000000000003,0.0
dM 10 aM 1 XM 9 YM 25 ,0.3,0.0
dM 10 aM 1 XM 12 YM 25 ,0.25999999999999995,0.0
dM 10 aM 1 XM 15 YM 25 ,0.22000000000000003,0.0
dM 15 aM 1 XM 3 YM 5 ,10.0,1.0
dM 15 aM 1 XM 6 YM 5 ,10.0,1.0
dM 15 aM 1 XM 9 YM 5 ,10.0,1.0
dM 15 aM 1 XM 12 YM 5 ,10.0,1.0
dM 15 aM 1 XM 15 YM 5 ,10.0,1.0
dM 15 aM 1 XM 3 YM 10 ,10.0,1.0
dM 15 aM 1 XM 6 YM 10 ,0.04,0.0
dM 15 aM 1 XM 9 YM 10 ,0.04,0.0
dM 15 aM 1 XM 12 YM 10 ,0.04,0.0
dM 15 aM 1 XM 15 YM 10 ,0.04,0.0
dM 15 aM 1 XM 3 YM 15 ,10.0,1.0
dM 15 aM 1 XM 6 YM 15 ,0.02,0.0
dM 15 aM 1 XM 9 YM 15 ,0.06,0.0
dM 15 aM 1 XM 12 YM 15 ,0.02,0.0
dM 15 aM 1 XM 15 YM 15 ,0.02,0.0
dM 15 aM 1 XM 3 YM 20 ,10.0,1.0
dM 15 aM 1 XM 6 YM 20 ,0.02,0.0
dM 15 aM 1 XM 9 YM 20 ,0.02,0.0
dM 15 aM 1 XM 12 YM 20 ,0.02,0.0
dM 15 aM 1 XM 15 YM 20 ,0.04,0.0
dM 15 aM 1 XM 3 YM 25 ,10.0,1.0
dM 15 aM 1 XM 6 YM 25 ,0.02,0.0
dM 15 aM 1 XM 9 YM 25 ,0.02,0.0
dM 15 aM 1 XM 12 YM 25 ,0.02,0.0
dM 15 aM 1 XM 15 YM 25 ,0.02,0.0
dM 20 aM 1 XM 3 YM 5 ,10.0,1.0
dM 20 aM 1 XM 6 YM 5 ,10.0,1.0
dM 20 aM 1 XM 9 YM 5 ,10.0,1.0
dM 20 aM 1 XM 12 YM 5 ,10.0,1.0
dM 20 aM 1 XM 15 YM 5 ,10.0,1.0
dM 20 aM 1 XM 3 YM 10 ,10.0,1.0
dM 20 aM 1 XM 6 YM 10 ,0.0,0.0
dM 20 aM 1 XM 9 YM 10 ,0.0,0.0
dM 20 aM 1 XM 12 YM 10 ,0.0,0.0
dM 20 aM 1 XM 15 YM 10 ,0.0,0.0
dM 20 aM 1 XM 3 YM 15 ,10.0,1.0
dM 20 aM 1 XM 6 YM 15 ,0.0,0.0
dM 20 aM 1 XM 9 YM 15 ,0.0,0.0
dM 20 aM 1 XM 12 YM 15 ,0.0,0.0
dM 20 aM 1 XM 15 YM 15 ,0.0,0.0
dM 20 aM 1 XM 3 YM 20 ,10.0,1.0
dM 20 aM 1 XM 6 YM 20 ,0.0,0.0
dM 20 aM 1 XM 9 YM 20 ,0.0,0.0
dM 20 aM 1 XM 12 YM 20 ,0.0,0.0
dM 20 aM 1 XM 15 YM 20 ,0.0,0.0
dM 20 aM 1 XM 3 YM 25 ,10.0,1.0
dM 20 aM 1 XM 6 YM 25 ,0.0,0.0
dM 20 aM 1 XM 9 YM 25 ,0.0,0.0
dM 20 aM 1 XM 12 YM 25 ,0.0,0.0
dM 20 aM 1 XM 15 YM 25 ,0.0,0.0
dM 25 aM 1 XM 3 YM 5 ,10.0,1.0
dM 25 aM 1 XM 6 YM 5 ,10.0,1.0
dM 25 aM 1 XM 9 YM 5 ,10.0,1.0
dM 25 aM 1 XM 12 YM 5 ,10.0,1.0
dM 25 aM 1 XM 15 YM 5 ,10.0,1.0
dM 25 aM 1 XM 3 YM 10 ,10.0,1.0
dM 25 aM 1 XM 6 YM 10 ,0.04,0.0
dM 25 aM 1 XM 9 YM 10 ,0.04,0.0
dM 25 aM 1 XM 12 YM 10 ,0.04,0.0
dM 25 aM 1 XM 15 YM 10 ,0.04,0.0
dM 25 aM 1 XM 3 YM 15 ,10.0,1.0
dM 25 aM 1 XM 6 YM 15 ,0.02,0.0
dM 25 aM 1 XM 9 YM 15 ,0.02,0.0
dM 25 aM 1 XM 12 YM 15 ,0.02,0.0
dM 25 aM 1 XM 15 YM 15 ,0.02,0.0
dM 25 aM 1 XM 3 YM 20 ,10.0,1.0
dM 25 aM 1 XM 6 YM 20 ,0.0,0.0
dM 25 aM 1 XM 9 YM 20 ,0.0,0.0
dM 25 aM 1 XM 12 YM 20 ,0.0,0.0
dM 25 aM 1 XM 15 YM 20 ,0.0,0.0
dM 25 aM 1 XM 3 YM 25 ,10.0,1.0
dM 25 aM 1 XM 6 YM 25 ,0.0,0.0
dM 25 aM 1 XM 9 YM 25 ,0.0,0.0
dM 25 aM 1 XM 12 YM 25 ,0.0,0.0
dM 25 aM 1 XM 15 YM 25 ,0.0,0.0
dM 5 aM 2 XM 3 YM 5 ,10.0,1.0
dM 5 aM 2 XM 6 YM 5 ,10.0,1.0
dM 5 aM 2 XM 9 YM 5 ,10.0,1.0
dM 5 aM 2 XM 12 YM 5 ,10.0,1.0
dM 5 aM 2 XM 15 YM 5 ,10.0,1.0
dM 5 aM 2 XM 3 YM 10 ,10.0,1.0
dM 5 aM 2 XM 6 YM 10 ,5.659999999999999,0.8
dM 5 aM 2 XM 9 YM 10 ,4.9399999999999995,0.8
dM 5 aM 2 XM 12 YM 10 ,4.9,0.8
dM 5 aM 2 XM 15 YM 10 ,5.3,0.8
dM 5 aM 2 XM 3 YM 15 ,10.0,1.0
dM 5 aM 2 XM 6 YM 15 ,5.52,0.8
dM 5 aM 2 XM 9 YM 15 ,3.8,0.8
dM 5 aM 2 XM 12 YM 15 ,5.3,0.8
dM 5 aM 2 XM 15 YM 15 ,4.4399999999999995,0.8
dM 5 aM 2 XM 3 YM 20 ,10.0,1.0
dM 5 aM 2 XM 6 YM 20 ,5.34,0.8
dM 5 aM 2 XM 9 YM 20 ,4.04,0.8
dM 5 aM 2 XM 12 YM 20 ,5.4,0.8
dM 5 aM 2 XM 15 YM 20 ,4.9399999999999995,0.8
dM 5 aM 2 XM 3 YM 25 ,10.0,1.0
dM 5 aM 2 XM 6 YM 25 ,4.539999999999999,0.8
dM 5 aM 2 XM 9 YM 25 ,4.32,0.8
dM 5 aM 2 XM 12 YM 25 ,6.08,0.8
dM 5 aM 2 XM 15 YM 25 ,4.58,0.8
dM 10 aM 2 XM 3 YM 5 ,10.0,1.0
dM 10 aM 2 XM 6 YM 5 ,10.0,1.0
dM 10 aM 2 XM 9 YM 5 ,10.0,1.0
dM 10 aM 2 XM 12 YM 5 ,10.0,1.0
dM 10 aM 2 XM 15 YM 5 ,10.0,1.0
dM 10 aM 2 XM 3 YM 10 ,10.0,1.0
dM 10 aM 2 XM 6 YM 10 ,0.76,0.2
dM 10 aM 2 XM 9 YM 10 ,0.8400000000000001,0.2
dM 10 aM 2 XM 12 YM 10 ,0.74,0.0
dM 10 aM 2 XM 15 YM 10 ,0.64,0.0
dM 10 aM 2 XM 3 YM 15 ,10.0,1.0
dM 10 aM 2 XM 6 YM 15 ,0.42000000000000004,0.0
dM 10 aM 2 XM 9 YM 15 ,0.5599999999999999,0.0
dM 10 aM 2 XM 12 YM 15 ,0.5800000000000001,0.0
dM 10 aM 2 XM 15 YM 15 ,0.24,0.0
dM 10 aM 2 XM 3 YM 20 ,10.0,1.0
dM 10 aM 2 XM 6 YM 20 ,0.78,0.2
dM 10 aM 2 XM 9 YM 20 ,0.6599999999999999,0.0
dM 10 aM 2 XM 12 YM 20 ,0.5,0.0
dM 10 aM 2 XM 15 YM 20 ,0.8200000000000001,0.2
dM 10 aM 2 XM 3 YM 25 ,10.0,1.0
dM 10 aM 2 XM 6 YM 25 ,0.6,0.0
dM 10 aM 2 XM 9 YM 25 ,0.48,0.0
dM 10 aM 2 XM 12 YM 25 ,0.42000000000000004,0.0
dM 10 aM 2 XM 15 YM 25 ,0.62,0.0
dM 15 aM 2 XM 3 YM 5 ,10.0,1.0
dM 15 aM 2 XM 6 YM 5 ,10.0,1.0
dM 15 aM 2 XM 9 YM 5 ,10.0,1.0
dM 15 aM 2 XM 12 YM 5 ,10.0,1.0
dM 15 aM 2 XM 15 YM 5 ,10.0,1.0
dM 15 aM 2 XM 3 YM 10 ,10.0,1.0
dM 15 aM 2 XM 6 YM 10 ,0.12,0.0
dM 15 aM 2 XM 9 YM 10 ,0.16,0.0
dM 15 aM 2 XM 12 YM 10 ,0.18,0.0
dM 15 aM 2 XM 15 YM 10 ,0.12000000000000002,0.0
dM 15 aM 2 XM 3 YM 15 ,10.0,1.0
dM 15 aM 2 XM 6 YM 15 ,0.06,0.0
dM 15 aM 2 XM 9 YM 15 ,0.06,0.0
dM 15 aM 2 XM 12 YM 15 ,0.06,0.0
dM 15 aM 2 XM 15 YM 15 ,0.04,0.0
dM 15 aM 2 XM 3 YM 20 ,10.0,1.0
dM 15 aM 2 XM 6 YM 20 ,0.02,0.0
dM 15 aM 2 XM 9 YM 20 ,0.02,0.0
dM 15 aM 2 XM 12 YM 20 ,0.04,0.0
dM 15 aM 2 XM 15 YM 20 ,0.02,0.0
dM 15 aM 2 XM 3 YM 25 ,10.0,1.0
dM 15 aM 2 XM 6 YM 25 ,0.04,0.0
dM 15 aM 2 XM 9 YM 25 ,0.04,0.0
dM 15 aM 2 XM 12 YM 25 ,0.02,0.0
dM 15 aM 2 XM 15 YM 25 ,0.04,0.0
dM 20 aM 2 XM 3 YM 5 ,10.0,1.0
dM 20 aM 2 XM 6 YM 5 ,10.0,1.0
dM 20 aM 2 XM 9 YM 5 ,10.0,1.0
dM 20 aM 2 XM 12 YM 5 ,10.0,1.0
dM 20 aM 2 XM 15 YM 5 ,10.0,1.0
dM 20 aM 2 XM 3 YM 10 ,10.0,1.0
dM 20 aM 2 XM 6 YM 10 ,0.22000000000000003,0.0
dM 20 aM 2 XM 9 YM 10 ,0.2,0.0
dM 20 aM 2 XM 12 YM 10 ,0.25999999999999995,0.0
dM 20 aM 2 XM 15 YM 10 ,0.12,0.0
dM 20 aM 2 XM 3 YM 15 ,10.0,1.0
dM 20 aM 2 XM 6 YM 15 ,0.06,0.0
dM 20 aM 2 XM 9 YM 15 ,0.08,0.0
dM 20 aM 2 XM 12 YM 15 ,0.06,0.0
dM 20 aM 2 XM 15 YM 15 ,0.08,0.0
dM 20 aM 2 XM 3 YM 20 ,10.0,1.0
dM 20 aM 2 XM 6 YM 20 ,0.04,0.0
dM 20 aM 2 XM 9 YM 20 ,0.02,0.0
dM 20 aM 2 XM 12 YM 20 ,0.02,0.0
dM 20 aM 2 XM 15 YM 20 ,0.02,0.0
dM 20 aM 2 XM 3 YM 25 ,10.0,1.0
dM 20 aM 2 XM 6 YM 25 ,0.0,0.0
dM 20 aM 2 XM 9 YM 25 ,0.02,0.0
dM 20 aM 2 XM 12 YM 25 ,0.0,0.0
dM 20 aM 2 XM 15 YM 25 ,0.0,0.0
dM 25 aM 2 XM 3 YM 5 ,10.0,1.0
dM 25 aM 2 XM 6 YM 5 ,10.0,1.0
dM 25 aM 2 XM 9 YM 5 ,10.0,1.0
dM 25 aM 2 XM 12 YM 5 ,10.0,1.0
dM 25 aM 2 XM 15 YM 5 ,10.0,1.0
dM 25 aM 2 XM 3 YM 10 ,10.0,1.0
dM 25 aM 2 XM 6 YM 10 ,0.06000000000000001,0.0
dM 25 aM 2 XM 9 YM 10 ,0.06000000000000001,0.0
dM 25 aM 2 XM 12 YM 10 ,0.1,0.0
dM 25 aM 2 XM 15 YM 10 ,0.08,0.0
dM 25 aM 2 XM 3 YM 15 ,10.0,1.0
dM 25 aM 2 XM 6 YM 15 ,0.04,0.0
dM 25 aM 2 XM 9 YM 15 ,0.04,0.0
dM 25 aM 2 XM 12 YM 15 ,0.04,0.0
dM 25 aM 2 XM 15 YM 15 ,0.04,0.0
dM 25 aM 2 XM 3 YM 20 ,10.0,1.0
dM 25 aM 2 XM 6 YM 20 ,0.0,0.0
dM 25 aM 2 XM 9 YM 20 ,0.0,0.0
dM 25 aM 2 XM 12 YM 20 ,0.0,0.0
dM 25 aM 2 XM 15 YM 20 ,0.0,0.0
dM 25 aM 2 XM 3 YM 25 ,10.0,1.0
dM 25 aM 2 XM 6 YM 25 ,0.0,0.0
dM 25 aM 2 XM 9 YM 25 ,0.0,0.0
dM 25 aM 2 XM 12 YM 25 ,0.0,0.0
dM 25 aM 2 XM 15 YM 25 ,0.0,0.0
dM 5 aM 3 XM 3 YM 5 ,10.0,1.0
dM 5 aM 3 XM 6 YM 5 ,10.0,1.0
dM 5 aM 3 XM 9 YM 5 ,10.0,1.0
dM 5 aM 3 XM 12 YM 5 ,10.0,1.0
dM 5 aM 3 XM 15 YM 5 ,10.0,1.0
dM 5 aM 3 XM 3 YM 10 ,10.0,1.0
dM 5 aM 3 XM 6 YM 10 ,7.959999999999999,0.8
dM 5 aM 3 XM 9 YM 10 ,8.26,0.8
dM 5 aM 3 XM 12 YM 10 ,8.44,1.0
dM 5 aM 3 XM 15 YM 10 ,8.3,0.8
dM 5 aM 3 XM 3 YM 15 ,10.0,1.0
dM 5 aM 3 XM 6 YM 15 ,8.3,0.8
dM 5 aM 3 XM 9 YM 15 ,8.1,0.8
dM 5 aM 3 XM 12 YM 15 ,8.36,1.0
dM 5 aM 3 XM 15 YM 15 ,7.94,1.0
dM 5 aM 3 XM 3 YM 20 ,10.0,1.0
dM 5 aM 3 XM 6 YM 20 ,8.32,1.0
dM 5 aM 3 XM 9 YM 20 ,8.239999999999998,0.8
dM 5 aM 3 XM 12 YM 20 ,8.5,0.8
dM 5 aM 3 XM 15 YM 20 ,8.4,0.8
dM 5 aM 3 XM 3 YM 25 ,10.0,1.0
dM 5 aM 3 XM 6 YM 25 ,8.2,0.8
dM 5 aM 3 XM 9 YM 25 ,8.36,0.8
dM 5 aM 3 XM 12 YM 25 ,8.879999999999999,1.0
dM 5 aM 3 XM 15 YM 25 ,8.459999999999999,0.8
dM 10 aM 3 XM 3 YM 5 ,10.0,1.0
dM 10 aM 3 XM 6 YM 5 ,10.0,1.0
dM 10 aM 3 XM 9 YM 5 ,10.0,1.0
dM 10 aM 3 XM 12 YM 5 ,10.0,1.0
dM 10 aM 3 XM 15 YM 5 ,10.0,1.0
dM 10 aM 3 XM 3 YM 10 ,10.0,1.0
dM 10 aM 3 XM 6 YM 10 ,2.6,0.6
dM 10 aM 3 XM 9 YM 10 ,2.48,0.6
dM 10 aM 3 XM 12 YM 10 ,2.5,0.4
dM 10 aM 3 XM 15 YM 10 ,2.18,0.2
dM 10 aM 3 XM 3 YM 15 ,10.0,1.0
dM 10 aM 3 XM 6 YM 15 ,1.94,0.2
dM 10 aM 3 XM 9 YM 15 ,2.1799999999999997,0.6
dM 10 aM 3 XM 12 YM 15 ,2.8,0.4
dM 10 aM 3 XM 15 YM 15 ,2.84,0.4
dM 10 aM 3 XM 3 YM 20 ,10.0,1.0
dM 10 aM 3 XM 6 YM 20 ,2.7199999999999998,0.6
dM 10 aM 3 XM 9 YM 20 ,2.6399999999999997,0.4
dM 10 aM 3 XM 12 YM 20 ,2.5799999999999996,0.4
dM 10 aM 3 XM 15 YM 20 ,2.9,0.6
dM 10 aM 3 XM 3 YM 25 ,10.0,1.0
dM 10 aM 3 XM 6 YM 25 ,2.38,0.6
dM 10 aM 3 XM 9 YM 25 ,2.5799999999999996,0.6
dM 10 aM 3 XM 12 YM 25 ,2.6800000000000006,0.6
dM 10 aM 3 XM 15 YM 25 ,2.54,0.6
dM 15 aM 3 XM 3 YM 5 ,10.0,1.0
dM 15 aM 3 XM 6 YM 5 ,10.0,1.0
dM 15 aM 3 XM 9 YM 5 ,10.0,1.0
dM 15 aM 3 XM 12 YM 5 ,10.0,1.0
dM 15 aM 3 XM 15 YM 5 ,10.0,1.0
dM 15 aM 3 XM 3 YM 10 ,10.0,1.0
dM 15 aM 3 XM 6 YM 10 ,0.7,0.0
dM 15 aM 3 XM 9 YM 10 ,0.38,0.0
dM 15 aM 3 XM 12 YM 10 ,0.5,0.0
dM 15 aM 3 XM 15 YM 10 ,0.7,0.0
dM 15 aM 3 XM 3 YM 15 ,10.0,1.0
dM 15 aM 3 XM 6 YM 15 ,0.18,0.0
dM 15 aM 3 XM 9 YM 15 ,0.32,0.0
dM 15 aM 3 XM 12 YM 15 ,0.3,0.0
dM 15 aM 3 XM 15 YM 15 ,0.32,0.0
dM 15 aM 3 XM 3 YM 20 ,10.0,1.0
dM 15 aM 3 XM 6 YM 20 ,0.18,0.0
dM 15 aM 3 XM 9 YM 20 ,0.16,0.0
dM 15 aM 3 XM 12 YM 20 ,0.14,0.0
dM 15 aM 3 XM 15 YM 20 ,0.16,0.0
dM 15 aM 3 XM 3 YM 25 ,10.0,1.0
dM 15 aM 3 XM 6 YM 25 ,0.16,0.0
dM 15 aM 3 XM 9 YM 25 ,0.1,0.0
dM 15 aM 3 XM 12 YM 25 ,0.32,0.0
dM 15 aM 3 XM 15 YM 25 ,0.14,0.0
dM 20 aM 3 XM 3 YM 5 ,10.0,1.0
dM 20 aM 3 XM 6 YM 5 ,10.0,1.0
dM 20 aM 3 XM 9 YM 5 ,10.0,1.0
dM 20 aM 3 XM 12 YM 5 ,10.0,1.0
dM 20 aM 3 XM 15 YM 5 ,10.0,1.0
dM 20 aM 3 XM 3 YM 10 ,10.0,1.0
dM 20 aM 3 XM 6 YM 10 ,0.16,0.0
dM 20 aM 3 XM 9 YM 10 ,0.12000000000000002,0.0
dM 20 aM 3 XM 12 YM 10 ,0.24000000000000005,0.0
dM 20 aM 3 XM 15 YM 10 ,0.36,0.0
dM 20 aM 3 XM 3 YM 15 ,10.0,1.0
dM 20 aM 3 XM 6 YM 15 ,0.13999999999999999,0.0
dM 20 aM 3 XM 9 YM 15 ,0.13999999999999999,0.0
