result_id,model_id,horiz,XM,YM,phiM,serM,tserM,d_type,dM,d_std_dev,a_type,aM,a_std_dev,c_blr,c_ser,c_Z,c_L,cost,av_blr,av_dr,av_ser,total_clients,count
nd_om_lin_20_25_2_6_10_9_2_0,nd_om_lin,20,6,10,9,2,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,316.1702401847871,0.7854256004619677,8.37,2.0,41.0,0.0
nd_os_lin_20_25_2_6_10_9_3_0,nd_os_lin,20,6,10,9,3,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,281.68850177138654,0.6967212544284663,7.38,3.0,61.0,0.0
nd_om_lin_20_25_2_6_10_9_3_0,nd_om_lin,20,6,10,9,3,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,281.5462192173393,0.6963655480433482,7.38,3.0,61.0,0.0
nd_os_lin_20_25_2_9_10_9_2_0,nd_os_lin,20,9,10,9,2,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,312.312281894106,0.775780704735265,8.22,2.0,41.0,0.0
nd_om_lin_20_25_2_9_10_9_2_0,nd_om_lin,20,9,10,9,2,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,312.16985765168175,0.7754246441292044,8.22,2.0,41.0,0.0
nd_os_lin_20_25_2_9_10_9_3_0,nd_os_lin,20,9,10,9,3,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,277.2995354361226,0.6857488385903064,7.23,3.0,61.0,0.0
nd_om_lin_20_25_2_9_10_9_3_0,nd_om_lin,20,9,10,9,3,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,277.03070407703683,0.6850767601925921,7.23,3.0,61.0,0.0
nd_os_lin_20_25_2_12_10_9_2_0,nd_os_lin,20,12,10,9,2,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,308.989431646674,0.767473579116685,8.07,2.0,41.0,0.0
nd_om_lin_20_25_2_12_10_9_2_0,nd_om_lin,20,12,10,9,2,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,308.7260860150991,0.7668152150377477,8.07,2.0,41.0,0.0
nd_os_lin_20_25_2_12_10_9_3_0,nd_os_lin,20,12,10,9,3,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,273.3863423455812,0.6759658558639531,7.08,3.0,61.0,0.0
nd_om_lin_20_25_2_12_10_9_3_0,nd_om_lin,20,12,10,9,3,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,273.00012772887453,0.6750003193221863,7.08,3.0,61.0,0.0
nd_os_lin_20_25_2_6_15_9_2_0,nd_os_lin,20,6,15,9,2,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,307.43654920347774,0.7635913730086944,8.12,2.0,41.0,0.0
nd_om_lin_20_25_2_6_15_9_2_0,nd_om_lin,20,6,15,9,2,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,307.43654920347774,0.7635913730086944,8.12,2.0,41.0,0.0
nd_os_lin_20_25_2_6_15_9_3_0,nd_os_lin,20,6,15,9,3,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,270.776474678641,0.6694411866966026,7.13,3.0,61.0,0.0
nd_om_lin_20_25_2_6_15_9_3_0,nd_om_lin,20,6,15,9,3,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,270.7029452668763,0.6692573631671909,7.13,3.0,61.0,0.0
nd_os_lin_20_25_2_9_15_9_2_0,nd_os_lin,20,9,15,9,2,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,303.05292077858564,0.7526323019464641,7.97,2.0,41.0,0.0
nd_om_lin_20_25_2_9_15_9_2_0,nd_om_lin,20,9,15,9,2,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,302.68238836981794,0.7517059709245448,7.97,2.0,41.0,0.0
nd_os_lin_20_25_2_9_15_9_3_0,nd_os_lin,20,9,15,9,3,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,265.55336623532094,0.6563834155883024,6.98,3.0,61.0,0.0
nd_om_lin_20_25_2_9_15_9_3_0,nd_om_lin,20,9,15,9,3,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,265.26818105013575,0.6556704526253394,6.98,3.0,61.0,0.0
nd_os_lin_20_25_2_12_15_9_2_0,nd_os_lin,20,12,15,9,2,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,299.6171384014919,0.7440428460037297,7.82,2.0,41.0,0.0
nd_om_lin_20_25_2_12_15_9_2_0,nd_om_lin,20,12,15,9,2,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,298.30173713609065,0.7407543428402267,7.82,2.0,41.0,0.0
nd_os_lin_20_25_2_12_15_9_3_0,nd_os_lin,20,12,15,9,3,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,260.7740865612251,0.6444352164030627,6.83,3.0,61.0,0.0
nd_om_lin_20_25_2_12_15_9_3_0,nd_om_lin,20,12,15,9,3,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,260.52329291043145,0.6438082322760786,6.83,3.0,61.0,0.0
nd_os_lin_20_25_2_6_20_9_2_0,nd_os_lin,20,6,20,9,2,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,297.58699596028396,0.7389674899007099,7.87,2.0,41.0,0.0
nd_om_lin_20_25_2_6_20_9_2_0,nd_om_lin,20,6,20,9,2,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,297.58699596028396,0.7389674899007099,7.87,2.0,41.0,0.0
nd_os_lin_20_25_2_6_20_9_3_0,nd_os_lin,20,6,20,9,3,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,259.1556555405756,0.640389138851439,6.88,3.0,61.0,0.0
nd_om_lin_20_25_2_6_20_9_3_0,nd_om_lin,20,6,20,9,3,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,259.0104174453375,0.6400260436133438,6.88,3.0,61.0,0.0
nd_os_lin_20_25_2_9_20_9_2_0,nd_os_lin,20,9,20,9,2,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,292.69367481186845,0.7267341870296711,7.72,2.0,41.0,0.0
nd_om_lin_20_25_2_9_20_9_2_0,nd_om_lin,20,9,20,9,2,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,292.0803289472068,0.725200822368017,7.72,2.0,41.0,0.0
nd_os_lin_20_25_2_9_20_9_3_0,nd_os_lin,20,9,20,9,3,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,253.11066328660618,0.6252766582165155,6.73,3.0,61.0,0.0
nd_om_lin_20_25_2_9_20_9_3_0,nd_om_lin,20,9,20,9,3,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,252.81462902937835,0.6245365725734459,6.73,3.0,61.0,0.0
nd_os_lin_20_25_2_12_20_9_2_0,nd_os_lin,20,12,20,9,2,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,287.38897483105995,0.7134724370776498,7.57,2.0,41.0,0.0
nd_om_lin_20_25_2_12_20_9_2_0,nd_om_lin,20,12,20,9,2,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,287.0281831459649,0.7125704578649121,7.57,2.0,41.0,0.0
nd_os_lin_20_25_2_12_20_9_3_0,nd_os_lin,20,12,20,9,3,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,247.78235453231102,0.6119558863307776,6.58,3.0,61.0,0.0
nd_om_lin_20_25_2_12_20_9_3_0,nd_om_lin,20,12,20,9,3,0,uniform,25,0,uniform,2,0,400,1,1.5,0.5,246.96205311652938,0.6099051327913234,6.58,3.0,61.0,0.0
nd_os_lin_20_20_2_6_10_9_2_0,nd_os_lin,20,6,10,9,2,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,303.5846129626855,0.7539615324067138,6.665,2.0,41.0,0.0
nd_om_lin_20_20_2_6_10_9_2_0,nd_om_lin,20,6,10,9,2,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,303.5846129626855,0.7539615324067138,6.665,2.0,41.0,0.0
nd_os_lin_20_20_2_6_10_9_3_0,nd_os_lin,20,6,10,9,3,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,263.4515730246561,0.6511289325616403,5.675,3.0,61.0,0.0
nd_om_lin_20_20_2_6_10_9_3_0,nd_om_lin,20,6,10,9,3,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,263.3970182604239,0.6509925456510598,5.675,3.0,61.0,0.0
nd_os_lin_20_20_2_9_10_9_2_0,nd_os_lin,20,9,10,9,2,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,298.30325336748024,0.7407581334187006,6.515,2.0,41.0,0.0
nd_om_lin_20_20_2_9_10_9_2_0,nd_om_lin,20,9,10,9,2,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,298.30325336748024,0.7407581334187006,6.515,2.0,41.0,0.0
nd_os_lin_20_20_2_9_10_9_3_0,nd_os_lin,20,9,10,9,3,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,257.4678776324696,0.6361696940811741,5.525,3.0,61.0,0.0
nd_om_lin_20_20_2_9_10_9_3_0,nd_om_lin,20,9,10,9,3,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,257.4121582106485,0.6360303955266212,5.525,3.0,61.0,0.0
nd_os_lin_20_20_2_12_10_9_2_0,nd_os_lin,20,12,10,9,2,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,293.6250444994198,0.7290626112485495,6.365,2.0,41.0,0.0
nd_om_lin_20_20_2_12_10_9_2_0,nd_om_lin,20,12,10,9,2,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,293.6250444994198,0.7290626112485495,6.365,2.0,41.0,0.0
nd_os_lin_20_20_2_12_10_9_3_0,nd_os_lin,20,12,10,9,3,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,252.151581980836,0.62287895495209,5.375,3.0,61.0,0.0
nd_om_lin_20_20_2_12_10_9_3_0,nd_om_lin,20,12,10,9,3,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,251.98494873013482,0.622462371825337,5.375,3.0,61.0,0.0
nd_os_lin_20_20_2_6_15_9_2_0,nd_os_lin,20,6,15,9,2,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,291.8171237963121,0.7245428094907802,6.415,2.0,41.0,0.0
nd_om_lin_20_20_2_6_15_9_2_0,nd_om_lin,20,6,15,9,2,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,291.8171237963121,0.7245428094907802,6.415,2.0,41.0,0.0
nd_os_lin_20_20_2_6_15_9_3_0,nd_os_lin,20,6,15,9,3,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,248.4241656698727,0.6135604141746818,5.425,3.0,61.0,0.0
nd_om_lin_20_20_2_6_15_9_3_0,nd_om_lin,20,6,15,9,3,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,248.3373271232018,0.6133433178080044,5.425,3.0,61.0,0.0
nd_os_lin_20_20_2_9_15_9_2_0,nd_os_lin,20,9,15,9,2,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,283.96330020793266,0.7049082505198316,6.265,2.0,41.0,0.0
nd_om_lin_20_20_2_9_15_9_2_0,nd_om_lin,20,9,15,9,2,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,283.76137713100957,0.7044034428275239,6.265,2.0,41.0,0.0
nd_os_lin_20_20_2_9_15_9_3_0,nd_os_lin,20,9,15,9,3,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,241.22826569703176,0.5955706642425794,5.275,3.0,61.0,0.0
nd_om_lin_20_20_2_9_15_9_3_0,nd_om_lin,20,9,15,9,3,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,240.81980008856615,0.5945495002214154,5.275,3.0,61.0,0.0
nd_os_lin_20_20_2_12_15_9_2_0,nd_os_lin,20,12,15,9,2,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,278.536155618561,0.6913403890464025,6.115,2.0,41.0,0.0
nd_om_lin_20_20_2_12_15_9_2_0,nd_om_lin,20,12,15,9,2,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,278.0747559071614,0.6901868897679034,6.115,2.0,41.0,0.0
nd_os_lin_20_20_2_12_15_9_3_0,nd_os_lin,20,12,15,9,3,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,235.29980183056918,0.5807495045764229,5.125,3.0,61.0,0.0
nd_om_lin_20_20_2_12_15_9_3_0,nd_om_lin,20,12,15,9,3,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,234.79080501697592,0.5794770125424398,5.125,3.0,61.0,0.0
nd_os_lin_20_20_2_6_20_9_2_0,nd_os_lin,20,6,20,9,2,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,279.3058157531186,0.6932645393827965,6.165,2.0,41.0,0.0
nd_om_lin_20_20_2_6_20_9_2_0,nd_om_lin,20,6,20,9,2,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,279.3058157531186,0.6932645393827965,6.165,2.0,41.0,0.0
nd_os_lin_20_20_2_6_20_9_3_0,nd_os_lin,20,6,20,9,3,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,235.68008219981996,0.5817002054995499,5.175,3.0,61.0,0.0
nd_om_lin_20_20_2_6_20_9_3_0,nd_om_lin,20,6,20,9,3,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,235.498686330716,0.58124671582679,5.175,3.0,61.0,0.0
nd_os_lin_20_20_2_9_20_9_2_0,nd_os_lin,20,9,20,9,2,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,274.1184441537076,0.6802961103842691,6.015,2.0,41.0,0.0
nd_om_lin_20_20_2_9_20_9_2_0,nd_om_lin,20,9,20,9,2,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,273.2532537885172,0.6781331344712931,6.015,2.0,41.0,0.0
nd_os_lin_20_20_2_9_20_9_3_0,nd_os_lin,20,9,20,9,3,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,229.84743435014045,0.5671185858753511,5.025,3.0,61.0,0.0
nd_om_lin_20_20_2_9_20_9_3_0,nd_om_lin,20,9,20,9,3,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,227.7935256146264,0.5619838140365659,5.025,3.0,61.0,0.0
nd_os_lin_20_20_2_12_20_9_2_0,nd_os_lin,20,12,20,9,2,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,268.78199690305837,0.6669549922576459,5.865,2.0,41.0,0.0
nd_om_lin_20_20_2_12_20_9_2_0,nd_om_lin,20,12,20,9,2,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,266.3224928274327,0.6608062320685818,5.865,2.0,41.0,0.0
nd_os_lin_20_20_2_12_20_9_3_0,nd_os_lin,20,12,20,9,3,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,225.50193340062543,0.5562548335015636,4.875,3.0,61.0,0.0
nd_om_lin_20_20_2_12_20_9_3_0,nd_om_lin,20,12,20,9,3,0,uniform,20,0,uniform,2,0,400,1,1.5,0.5,220.60946183823125,0.5440236545955781,4.875,3.0,61.0,0.0
nd_os_lin_20_15_2_6_10_9_2_0,nd_os_lin,20,6,10,9,2,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,281.8692959282679,0.6996732398206698,4.69,2.0,41.0,0.0
nd_om_lin_20_15_2_6_10_9_2_0,nd_om_lin,20,6,10,9,2,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,281.8692959282679,0.6996732398206698,4.69,2.0,41.0,0.0
nd_os_lin_20_15_2_6_10_9_3_0,nd_os_lin,20,6,10,9,3,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,231.34315687117171,0.5708578921779293,3.73,3.0,61.0,0.0
nd_om_lin_20_15_2_6_10_9_3_0,nd_om_lin,20,6,10,9,3,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,231.34315687117171,0.5708578921779293,3.73,3.0,61.0,0.0
nd_os_lin_20_15_2_9_10_9_2_0,nd_os_lin,20,9,10,9,2,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,273.6780485033998,0.6791951212584995,4.54,2.0,41.0,0.0
nd_om_lin_20_15_2_9_10_9_2_0,nd_om_lin,20,9,10,9,2,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,273.6780485033998,0.6791951212584995,4.54,2.0,41.0,0.0
nd_os_lin_20_15_2_9_10_9_3_0,nd_os_lin,20,9,10,9,3,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,222.46919938733583,0.5486729984683396,3.58,3.0,61.0,0.0
nd_om_lin_20_15_2_9_10_9_3_0,nd_om_lin,20,9,10,9,3,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,222.36313878127524,0.5484078469531881,3.58,3.0,61.0,0.0
nd_os_lin_20_15_2_12_10_9_2_0,nd_os_lin,20,12,10,9,2,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,266.65270243713417,0.6616317560928354,4.39,2.0,41.0,0.0
nd_om_lin_20_15_2_12_10_9_2_0,nd_om_lin,20,12,10,9,2,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,266.5415913260231,0.6613539783150577,4.39,2.0,41.0,0.0
nd_os_lin_20_15_2_12_10_9_3_0,nd_os_lin,20,12,10,9,3,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,214.39387999828062,0.5284846999957016,3.43,3.0,61.0,0.0
nd_om_lin_20_15_2_12_10_9_3_0,nd_om_lin,20,12,10,9,3,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,214.28781939222,0.52821954848055,3.43,3.0,61.0,0.0
nd_os_lin_20_15_2_6_15_9_2_0,nd_os_lin,20,6,15,9,2,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,265.7886492501942,0.6594716231254856,4.44,2.0,41.0,0.0
nd_om_lin_20_15_2_6_15_9_2_0,nd_om_lin,20,6,15,9,2,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,265.7886492501942,0.6594716231254856,4.44,2.0,41.0,0.0
nd_os_lin_20_15_2_6_15_9_3_0,nd_os_lin,20,6,15,9,3,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,212.18658690755402,0.5229664672688851,3.48,3.0,61.0,0.0
nd_om_lin_20_15_2_6_15_9_3_0,nd_om_lin,20,6,15,9,3,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,211.93857583709715,0.5223464395927429,3.48,3.0,61.0,0.0
nd_os_lin_20_15_2_9_15_9_2_0,nd_os_lin,20,9,15,9,2,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,255.83445755174233,0.6345861438793559,4.29,2.0,41.0,0.0
nd_om_lin_20_15_2_9_15_9_2_0,nd_om_lin,20,9,15,9,2,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,255.13496260224738,0.6328374065056185,4.29,2.0,41.0,0.0
nd_os_lin_20_15_2_9_15_9_3_0,nd_os_lin,20,9,15,9,3,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,202.52453068546512,0.4988113267136628,3.33,3.0,61.0,0.0
nd_om_lin_20_15_2_9_15_9_3_0,nd_om_lin,20,9,15,9,3,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,201.49842983846088,0.4962460745961522,3.33,3.0,61.0,0.0
nd_os_lin_20_15_2_12_15_9_2_0,nd_os_lin,20,12,15,9,2,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,247.11151416291392,0.6127787854072848,4.14,2.0,41.0,0.0
nd_om_lin_20_15_2_12_15_9_2_0,nd_om_lin,20,12,15,9,2,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,246.28413321053299,0.6107103330263325,4.14,2.0,41.0,0.0
nd_os_lin_20_15_2_12_15_9_3_0,nd_os_lin,20,12,15,9,3,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,193.1536971671302,0.4753842429178255,3.18,3.0,61.0,0.0
nd_om_lin_20_15_2_12_15_9_3_0,nd_om_lin,20,12,15,9,3,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,191.48973933186733,0.4712243483296683,3.18,3.0,61.0,0.0
nd_os_lin_20_15_2_6_20_9_2_0,nd_os_lin,20,6,20,9,2,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,249.33773966029867,0.6183443491507467,4.19,2.0,41.0,0.0
nd_om_lin_20_15_2_6_20_9_2_0,nd_om_lin,20,6,20,9,2,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,249.33773966029867,0.6183443491507467,4.19,2.0,41.0,0.0
nd_os_lin_20_15_2_6_20_9_3_0,nd_os_lin,20,6,20,9,3,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,195.03762849437192,0.4800940712359298,3.23,3.0,61.0,0.0
nd_om_lin_20_15_2_6_20_9_3_0,nd_om_lin,20,6,20,9,3,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,194.559606786118,0.47889901696529497,3.23,3.0,61.0,0.0
nd_os_lin_20_15_2_9_20_9_2_0,nd_os_lin,20,9,20,9,2,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,241.3372902612689,0.5983432256531722,4.04,2.0,41.0,0.0
nd_om_lin_20_15_2_9_20_9_2_0,nd_om_lin,20,9,20,9,2,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,240.28810611208473,0.5957202652802118,4.04,2.0,41.0,0.0
nd_os_lin_20_15_2_9_20_9_3_0,nd_os_lin,20,9,20,9,3,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,187.14252067317477,0.46035630168293695,3.08,3.0,61.0,0.0
nd_om_lin_20_15_2_9_20_9_3_0,nd_om_lin,20,9,20,9,3,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,184.64014922483094,0.45410037306207734,3.08,3.0,61.0,0.0
nd_os_lin_20_15_2_12_20_9_2_0,nd_os_lin,20,12,20,9,2,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,234.3899682515412,0.580974920628853,3.89,2.0,41.0,0.0
nd_om_lin_20_15_2_12_20_9_2_0,nd_om_lin,20,12,20,9,2,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,231.6186528022846,0.5740466320057115,3.89,2.0,41.0,0.0
nd_os_lin_20_15_2_12_20_9_3_0,nd_os_lin,20,12,20,9,3,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,180.2083918483753,0.4430209796209382,2.93,3.0,61.0,0.0
nd_om_lin_20_15_2_12_20_9_3_0,nd_om_lin,20,12,20,9,3,0,uniform,15,0,uniform,2,0,400,1,1.5,0.5,175.25519272098262,0.43063798180245655,2.93,3.0,61.0,0.0
nd_os_lin_20_10_2_6_10_9_2_0,nd_os_lin,20,6,10,9,2,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,217.9303154745117,0.5398257886862793,2.045,2.0,41.0,0.0
nd_om_lin_20_10_2_6_10_9_2_0,nd_om_lin,20,6,10,9,2,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,217.9303154745117,0.5398257886862793,2.045,2.0,41.0,0.0
nd_os_lin_20_10_2_6_10_9_3_0,nd_os_lin,20,6,10,9,3,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,150.13698454242365,0.36784246135605914,1.12,3.0,61.0,0.0
nd_om_lin_20_10_2_6_10_9_3_0,nd_om_lin,20,6,10,9,3,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,149.93324073614087,0.36733310184035217,1.12,3.0,61.0,0.0
nd_os_lin_20_10_2_9_10_9_2_0,nd_os_lin,20,9,10,9,2,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,206.16049404443424,0.5104012351110856,1.895,2.0,41.0,0.0
nd_om_lin_20_10_2_9_10_9_2_0,nd_om_lin,20,9,10,9,2,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,206.16049404443424,0.5104012351110856,1.895,2.0,41.0,0.0
nd_os_lin_20_10_2_9_10_9_3_0,nd_os_lin,20,9,10,9,3,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,136.65796062565133,0.3341449015641283,0.97,3.0,61.0,0.0
nd_om_lin_20_10_2_9_10_9_3_0,nd_om_lin,20,9,10,9,3,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,136.65796062565133,0.3341449015641283,0.97,3.0,61.0,0.0
nd_os_lin_20_10_2_12_10_9_2_0,nd_os_lin,20,12,10,9,2,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,193.92233001442582,0.47980582503606456,1.745,2.0,41.0,0.0
nd_om_lin_20_10_2_12_10_9_2_0,nd_om_lin,20,12,10,9,2,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,193.92233001442582,0.47980582503606456,1.745,2.0,41.0,0.0
nd_os_lin_20_10_2_12_10_9_3_0,nd_os_lin,20,12,10,9,3,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,124.42662058381757,0.3035665514595439,0.82,3.0,61.0,0.0
nd_om_lin_20_10_2_12_10_9_3_0,nd_om_lin,20,12,10,9,3,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,124.42662058381757,0.3035665514595439,0.82,3.0,61.0,0.0
nd_os_lin_20_10_2_6_15_9_2_0,nd_os_lin,20,6,15,9,2,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,197.84402392186695,0.4896100598046674,1.795,2.0,41.0,0.0
nd_om_lin_20_10_2_6_15_9_2_0,nd_om_lin,20,6,15,9,2,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,197.84402392186695,0.4896100598046674,1.795,2.0,41.0,0.0
nd_os_lin_20_10_2_6_15_9_3_0,nd_os_lin,20,6,15,9,3,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,128.194149520378,0.312985373800945,0.87,3.0,61.0,0.0
nd_om_lin_20_10_2_6_15_9_3_0,nd_om_lin,20,6,15,9,3,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,128.194149520378,0.312985373800945,0.87,3.0,61.0,0.0
nd_os_lin_20_10_2_9_15_9_2_0,nd_os_lin,20,9,15,9,2,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,185.8379527989411,0.45959488199735277,1.645,2.0,41.0,0.0
nd_om_lin_20_10_2_9_15_9_2_0,nd_om_lin,20,9,15,9,2,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,185.8379527989411,0.45959488199735277,1.645,2.0,41.0,0.0
nd_os_lin_20_10_2_9_15_9_3_0,nd_os_lin,20,9,15,9,3,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,119.19790224236692,0.2904947556059173,0.72,3.0,61.0,0.0
nd_om_lin_20_10_2_9_15_9_3_0,nd_om_lin,20,9,15,9,3,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,118.70516933520818,0.28926292333802045,0.72,3.0,61.0,0.0
nd_os_lin_20_10_2_12_15_9_2_0,nd_os_lin,20,12,15,9,2,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,174.48220713158807,0.43120551782897015,1.495,2.0,41.0,0.0
nd_om_lin_20_10_2_12_15_9_2_0,nd_om_lin,20,12,15,9,2,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,174.48220713158807,0.43120551782897015,1.495,2.0,41.0,0.0
nd_os_lin_20_10_2_12_15_9_3_0,nd_os_lin,20,12,15,9,3,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,112.40794881702598,0.27351987204256495,0.575,3.0,61.0,0.0
nd_om_lin_20_10_2_12_15_9_3_0,nd_om_lin,20,12,15,9,3,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,111.84711665185067,0.2721177916296267,0.575,3.0,61.0,0.0
nd_os_lin_20_10_2_6_20_9_2_0,nd_os_lin,20,6,20,9,2,0,uniform,10,0,uniform,2,0,400,1,1.5,0.5,178.16829764140363,0.44042074410350907,1.545,2.0,41.0,0.0
